Date,AAPL,GOOGL,META,MSFT,NVDA
2023-04-18,164.59213256835938,103.87701416015625,216.70115661621094,283.335205078125,27.647123336791992
2023-04-19,165.73904418945312,103.55892181396484,214.52313232421875,283.4138488769531,27.910934448242188
2023-04-20,164.77008056640625,104.66230773925781,211.90745544433594,281.11468505859375,27.08452796936035
2023-04-21,163.15847778320312,104.78160095214844,211.72845458984375,280.7708435058594,27.099515914916992
2023-04-24,163.46499633789062,105.33826446533203,211.62899780273438,276.8504638671875,27.022573471069336
2023-04-25,161.92254638671875,103.23088836669922,206.41758728027344,270.61138916015625,26.22214698791504
2023-04-26,161.9126739501953,103.09172058105469,208.2574920654297,290.2130126953125,26.93663215637207
2023-04-27,166.51025390625,106.9485855102539,237.25836181640625,299.5078430175781,27.20644187927246
2023-04-28,167.76588439941406,106.70008087158203,239.00877380371094,301.8954162597656,27.729063034057617
2023-05-01,167.6769256591797,106.56092071533203,241.85316467285156,300.22509765625,28.88922882080078
2023-05-02,166.6387481689453,104.69212341308594,237.93467712402344,300.0777282714844,28.18973159790039
2023-05-03,165.56105041503906,104.78160095214844,235.73672485351562,299.08538818359375,27.782026290893555
2023-05-04,163.91978454589844,104.06588745117188,232.24586486816406,300.0777282714844,27.542200088500977
2023-05-05,171.61204528808594,104.94064331054688,231.50990295410156,305.2261962890625,28.659395217895508
2023-05-08,171.54281616210938,107.12751770019531,231.99725341796875,303.2611999511719,29.13005256652832
2023-05-09,169.83233642578125,106.71002197265625,232.0966796875,301.63995361328125,28.550474166870117
2023-05-10,171.60214233398438,111.08378601074219,231.80828857421875,306.8572998046875,28.86425018310547
2023-05-11,171.78997802734375,115.87506103515625,234.5034637451172,304.69561767578125,28.55746841430664
2023-05-12,170.8592987060547,116.80945587158203,232.5343017578125,303.57562255859375,28.319639205932617
2023-05-15,170.36427307128906,115.81541442871094,237.55674743652344,304.0570373535156,28.93219757080078
2023-05-16,170.36427307128906,118.79753875732422,237.51695251464844,306.2972106933594,29.192012786865234
2023-05-17,170.97811889648438,120.11959838867188,241.16696166992188,309.19219970703125,30.15631866455078
2023-05-18,173.31472778320312,122.09774780273438,245.50315856933594,313.6429748535156,31.65523910522461
2023-05-19,173.42364501953125,122.02815246582031,244.29977416992188,313.4656982421875,31.241540908813477
2023-05-22,172.47314453125,124.30450439453125,246.96514892578125,316.26226806640625,31.153606414794922
2023-05-23,169.85934448242188,121.82933807373047,245.39376831054688,310.43292236328125,30.66595458984375
2023-05-24,170.1365509033203,120.17924499511719,247.8502655029297,309.0445251464844,30.51605987548828
2023-05-25,171.275146484375,122.74386596679688,251.31130981445312,320.9296875,37.95271301269531
2023-05-26,173.6909942626953,123.86713409423828,260.6102600097656,327.7929992675781,38.91801834106445
2023-05-30,175.54241943359375,122.9327392578125,261.0876159667969,326.138671875,40.08218765258789
2023-05-31,175.49290466308594,122.13750457763672,263.275634765625,323.3619384765625,37.806819915771484
2023-06-01,178.3047637939453,122.98242950439453,271.12255859375,327.48773193359375,39.74143600463867
2023-06-02,179.15621948242188,123.92676544189453,271.12255859375,330.2645263671875,39.29875183105469
2023-06-05,177.79983520507812,125.2587890625,269.90924072265625,330.7962646484375,39.14285659790039
2023-06-06,177.43348693847656,126.55103302001953,269.6407775878906,328.5708312988281,38.62622833251953
2023-06-07,176.05728149414062,121.76969909667969,262.1617736816406,318.4285888671875,37.45194625854492
2023-06-08,178.78001403808594,121.41184997558594,263.1363830566406,320.27978515625,38.4863166809082
2023-06-09,179.1661376953125,121.5013198852539,263.5043640136719,321.7863464355469,38.746158599853516
2023-06-12,181.9680633544922,122.90290069580078,269.5710754394531,326.7688903808594,39.45771408081055
2023-06-13,181.4928436279297,123.09178161621094,269.83966064453125,329.1715393066406,40.99677276611328
2023-06-14,182.12649536132812,122.9327392578125,271.85858154296875,332.1747741699219,42.970558166503906
2023-06-15,184.16607666015625,124.34426879882812,280.29229736328125,342.77001953125,42.62677001953125
2023-06-16,183.08688354492188,122.79357147216797,279.46685791015625,337.0884094238281,42.665740966796875
2023-06-20,183.1759796142578,122.36611938476562,282.77862548828125,332.8739318847656,43.78105163574219
2023-06-21,182.1363983154297,119.83133697509766,280.10333251953125,328.4526672363281,43.018524169921875
2023-06-22,185.14627075195312,122.41584014892578,283.3256530761719,334.5085144042969,42.998538970947266
2023-06-23,184.8294219970703,121.61064910888672,287.1546630859375,329.890380859375,42.183040618896484
2023-06-26,183.4334259033203,117.63449096679688,276.95062255859375,323.568603515625,40.60701370239258
2023-06-27,186.19577026367188,117.62456512451172,285.4837951660156,329.4472351074219,41.85024642944336
2023-06-28,187.37396240234375,119.4635238647461,283.7334289550781,330.7076416015625,41.09171676635742
2023-06-29,187.71058654785156,118.38996887207031,279.99395751953125,329.9198913574219,40.7968864440918
2023-06-30,192.0471649169922,118.98638916015625,285.4141845703125,335.3258056640625,42.27598190307617
2023-07-03,190.55213928222656,119.18519592285156,284.45941162109375,332.8148193359375,42.38691329956055
2023-07-05,189.43336486816406,121.02417755126953,292.7638854980469,332.972412109375,42.290977478027344
2023-07-06,189.9085693359375,119.39395904541016,290.3968505859375,336.04461669921875,42.07710647583008
2023-07-07,188.7897491455078,118.76770782470703,288.94482421875,332.0566711425781,42.47686004638672
2023-07-10,186.74029541015625,115.75577545166016,292.495361328125,326.7491760253906,42.154056549072266
2023-07-11,186.21554565429688,116.44165802001953,296.6625061035156,327.3793640136719,42.37892150878906
2023-07-12,187.88880920410156,118.22099304199219,307.6521911621094,332.0369873046875,43.874996185302734
2023-07-13,188.6511688232422,123.79754638671875,311.6999816894531,337.413330078125,45.948726654052734
2023-07-14,188.79971313476562,124.67229461669922,307.1847229003906,339.9538269042969,45.441036224365234
2023-07-17,192.0669708251953,123.90689849853516,308.9252014160156,340.43634033203125,46.43242645263672
2023-07-18,191.8095245361328,123.02218627929688,310.347412109375,353.9856872558594,47.46479034423828
2023-07-19,193.1659698486328,121.30250549316406,314.28582763671875,349.6431884765625,47.04804611206055
2023-07-20,191.21551513671875,118.48936462402344,300.869384765625,341.5588684082031,45.49200439453125
2023-07-21,190.0373077392578,119.30447387695312,292.6544494628906,338.50634765625,44.28174591064453
2023-07-24,190.83926391601562,120.80548095703125,290.0189208984375,339.8258361816406,44.584564208984375
2023-07-25,191.70065307617188,121.48143768310547,292.86334228515625,345.60601806640625,45.65090560913086
2023-07-26,192.57191467285156,128.49935913085938,296.94097900390625,332.59820556640625,45.424049377441406
2023-07-27,191.30462646484375,128.62855529785156,310.00927734375,325.65618896484375,45.87177276611328
2023-07-28,193.8887481689453,131.78961181640625,323.7041320800781,333.1889953613281,46.72124481201172
2023-07-31,194.50257873535156,131.9287872314453,316.8616638183594,330.7765808105469,46.70026397705078
2023-08-01,193.6708984375,130.76576232910156,320.9492492675781,331.1900634765625,46.478397369384766
2023-08-02,190.67095947265625,127.61465454101562,312.5950927734375,322.4854736328125,44.24177932739258
2023-08-03,189.27493286132812,127.68421936035156,311.481201171875,321.6583557128906,44.48762130737305
2023-08-04,180.1859588623047,127.34625244140625,309.03460693359375,322.76116943359375,44.65251922607422
2023-08-07,177.0770721435547,130.74588012695312,314.83282470703125,325.0555114746094,45.38906478881836
2023-08-08,178.01766967773438,130.6166229248047,310.9342041015625,321.05767822265625,44.636531829833984
2023-08-09,176.42361450195312,128.88702392578125,303.54473876953125,317.2961730957031,42.527828216552734
2023-08-10,176.20578002929688,128.91683959960938,304.0718688964844,317.9854736328125,42.36193084716797
2023-08-11,176.26527404785156,128.78759765625,299.9942321777344,316.0948791503906,40.82986831665039
2023-08-14,177.92095947265625,130.5470733642578,304.5193786621094,319.0784606933594,43.72608947753906
2023-08-15,175.92819213867188,129.0063018798828,300.30255126953125,316.9318542480469,43.9129753112793
2023-08-16,175.0557403564453,127.93272399902344,292.6842956542969,316.16217041015625,43.45925521850586
2023-08-17,172.50775146484375,129.1454620361328,283.5345153808594,312.6887512207031,43.31734085083008
2023-08-18,172.9935760498047,126.70014190673828,281.70452880859375,312.2940368652344,43.272369384765625
2023-08-21,174.33200073242188,127.60469055175781,288.3182678222656,317.62261962890625,46.93811798095703
2023-08-22,175.71005249023438,128.3104705810547,286.03082275390625,318.19488525390625,45.639915466308594
2023-08-23,179.5666961669922,131.58087158203125,292.63458251953125,322.6748962402344,47.0870246887207
2023-08-24,174.8673553466797,129.0063018798828,285.18548583984375,315.73785400390625,47.13399124145508
2023-08-25,177.07826232910156,129.105712890625,283.9422912597656,318.70806884765625,45.98970031738281
2023-08-28,178.64466857910156,130.22897338867188,288.6763000488281,319.41851806640625,46.80619430541992
2023-08-29,182.5409698486328,133.76776123046875,296.3641662597656,324.06622314453125,48.753997802734375
2023-08-30,186.0406951904297,135.0699462890625,293.4898986816406,324.44122314453125,49.233699798583984
2023-08-31,186.25880432128906,135.35821533203125,294.275634765625,323.42486572265625,49.324649810791016
2023-09-01,187.83518981933594,134.8512420654297,294.762939453125,324.3129577636719,48.47916793823242
2023-09-05,188.07313537597656,134.96060180664062,298.5123596191406,329.13824462890625,48.51814270019531
2023-09-06,181.34136962890625,133.6584014892578,297.53765869140625,328.47711181640625,47.03593063354492
2023-09-07,176.0372314453125,134.45362854003906,297.0404357910156,325.5464172363281,46.21636962890625
2023-09-08,176.6519012451172,135.5669708251953,296.26470947265625,329.8487243652344,45.5477294921875
2023-09-11,177.82177734375,136.10374450683594,305.8819274902344,333.47015380859375,45.153934478759766
2023-09-12,174.7880401611328,134.5331573486328,300.0141296386719,327.3817443847656,44.846099853515625
2023-09-13,172.71595764160156,135.89500427246094,303.39556884765625,331.61505126953125,45.460777282714844
2023-09-14,174.2328338623047,137.27671813964844,310.01922607421875,334.22015380859375,45.556724548339844
2023-09-15,173.50912475585938,136.58087158203125,298.67144775390625,325.8522644042969,43.87661361694336
2023-09-18,176.4437255859375,137.38604736328125,300.89923095703125,324.7076110839844,43.94257736206055
2023-09-19,177.53428649902344,137.21705627441406,303.405517578125,324.3030090332031,43.49681854248047
2023-09-20,173.9849853515625,132.94268798828125,298.03497314453125,316.5272521972656,42.21649932861328
2023-09-21,172.43833923339844,129.662353515625,294.116455078125,315.3036804199219,40.99515151977539
2023-09-22,173.29100036621094,129.4735107421875,297.44818115234375,312.8170166015625,41.587833404541016
2023-09-25,174.5699462890625,130.328369140625,299.18865966796875,313.3399658203125,42.19950866699219
2023-09-26,170.48529052734375,127.80350494384766,297.3288269042969,308.011474609375,41.888675689697266
2023-09-27,168.9683837890625,129.76177978515625,296.115478515625,308.6528015136719,42.44537353515625
2023-09-28,169.2261505126953,131.52120971679688,302.301513671875,309.4915771484375,43.066043853759766
2023-09-29,169.74171447753906,130.07986450195312,298.5719909667969,311.57366943359375,43.475826263427734
2023-10-02,172.25990295410156,133.37013244628906,305.1459655761719,317.5436096191406,44.75814437866211
2023-10-03,170.92149353027344,131.6405029296875,299.2980651855469,309.2449035644531,43.49381637573242
2023-10-04,172.17071533203125,134.4337615966797,303.9127197265625,314.7412109375,44.017547607421875
2023-10-05,173.40997314453125,134.26478576660156,303.12701416015625,315.1358947753906,44.6641960144043
2023-10-06,175.9678497314453,136.7598114013672,313.708984375,322.93145751953125,45.73762130737305
2023-10-09,177.45497131347656,137.5948028564453,316.6229248046875,325.45758056640625,45.248878479003906
2023-10-10,176.86012268066406,137.2369384765625,320.083984375,324.0465393066406,45.77360534667969
2023-10-11,178.258056640625,139.7120819091797,326.0313720703125,328.023193359375,46.78106689453125
2023-10-12,179.1602325439453,138.14151000976562,322.391357421875,326.77984619140625,46.91999435424805
2023-10-13,177.31619262695312,136.54112243652344,312.9730224609375,323.39520263671875,45.4367790222168
2023-10-16,177.18727111816406,138.270751953125,319.3977355957031,328.2402648925781,46.07044982910156
2023-10-17,175.6307373046875,138.88705444335938,322.232177734375,327.6679382324219,43.91459655761719
2023-10-18,174.33200073242188,137.13754272460938,315.2406005859375,325.7437438964844,42.17352294921875
2023-10-19,173.95523071289062,136.92880249023438,311.1033020019531,326.937744140625,42.078575134277344
2023-10-20,171.3973846435547,134.79161071777344,306.9659729003906,322.3492126464844,41.364952087402344
2023-10-23,171.51632690429688,135.68624877929688,312.2967224121094,324.96417236328125,42.952110290527344
2023-10-24,171.9525909423828,137.9824676513672,310.84466552734375,326.1581726074219,43.639739990234375
2023-10-25,169.6326446533203,124.86116790771484,297.895751953125,336.1640930175781,41.756744384765625
2023-10-26,165.45875549316406,121.55101776123047,286.7767639160156,323.5531311035156,40.30451965332031
2023-10-27,166.77731323242188,121.4416732788086,295.1109924316406,325.4477233886719,40.47842788696289
2023-10-30,168.82957458496094,123.71802520751953,301.0086364746094,332.8484802246094,41.13907241821289
2023-10-31,169.3054656982422,123.34029388427734,299.6261901855469,333.63787841796875,40.758277893066406
2023-11-01,172.47801208496094,125.6961669921875,310.1485290527344,341.49261474609375,42.302459716796875
2023-11-02,176.04718017578125,126.7299575805664,309.1738586425781,343.7128601074219,43.482818603515625
2023-11-03,175.13502502441406,128.33035278320312,312.8835144042969,348.1336364746094,44.98102569580078
2023-11-06,177.69293212890625,129.4735107421875,314.0769348144531,351.8143005371094,45.72663497924805
2023-11-07,180.26072692871094,130.18922424316406,317.08050537109375,355.7613525390625,45.93052291870117
2023-11-08,181.32151794433594,131.05401611328125,318.03521728515625,358.3960876464844,46.549190521240234
2023-11-09,180.8456573486328,129.46356201171875,318.801025390625,355.9193115234375,46.924991607666016
2023-11-10,185.0448760986328,131.79954528808594,326.9761657714844,364.78045654296875,48.30925369262695
2023-11-13,183.45652770996094,131.3025360107422,327.3938903808594,361.8299865722656,48.594093322753906
2023-11-14,186.0773468017578,132.8234100341797,334.4750671386719,365.37255859375,49.62955093383789
2023-11-15,186.64320373535156,133.81744384765625,330.8946228027344,365.5208435058594,48.86195373535156
2023-11-16,188.33082580566406,136.11366271972656,332.3665771484375,371.9479064941406,49.453643798828125
2023-11-17,188.3109893798828,134.5033416748047,333.2120056152344,365.6988525390625,49.27174377441406
2023-11-20,190.0581817626953,135.437744140625,338.1150817871094,373.20367431640625,50.38214874267578
2023-11-21,189.25405883789062,136.15342712402344,335.1413879394531,368.8827209472656,49.917396545410156
2023-11-22,189.919189453125,137.6643829345703,339.62677001953125,373.6090393066406,48.69004821777344
2023-11-24,188.5889434814453,135.87510681152344,336.3846130371094,373.19378662109375,47.75054931640625
2023-11-27,188.4102325439453,135.59678649902344,332.8738098144531,374.36053466796875,48.21630096435547
2023-11-28,189.01580810546875,136.38206481933594,337.14044189453125,378.40460205078125,47.7955207824707
2023-11-29,187.99331665039062,134.1852569580078,330.3874816894531,374.5978088378906,48.11436080932617
2023-11-30,188.569091796875,131.7399139404297,325.3650207519531,374.65716552734375,46.745086669921875
2023-12-01,189.84970092773438,131.0738983154297,323.04779052734375,370.30657958984375,46.74008560180664
2023-12-04,188.0528564453125,128.49935913085938,318.2738952636719,364.9967956542969,45.485755920410156
2023-12-05,192.0138702392578,130.2091064453125,316.5533752441406,368.3388977050781,46.5452880859375
2023-12-06,190.92185974121094,129.24488830566406,315.71795654296875,364.66064453125,45.482757568359375
2023-12-07,192.85768127441406,136.11366271972656,324.80804443359375,366.7865295410156,46.57527542114258
2023-12-08,194.28721618652344,134.1852569580078,330.9344482421875,370.0296936035156,47.48487091064453
2023-12-11,191.77560424804688,132.49537658691406,323.5052185058594,367.132568359375,46.60626220703125
2023-12-12,193.29449462890625,131.72998046875,332.39642333984375,370.177978515625,47.63580322265625
2023-12-13,196.52085876464844,131.77969360351562,332.9136047363281,370.1681213378906,48.066612243652344
2023-12-14,196.66976928710938,131.15342712402344,331.3521728515625,361.8228454589844,48.328495025634766
2023-12-15,196.1337127685547,131.80950927734375,333.0926513671875,366.56903076171875,48.86825180053711
2023-12-18,194.46591186523438,134.99041748046875,342.7397155761719,368.4674072265625,50.05472946166992
2023-12-19,195.50827026367188,135.8353271484375,348.4483947753906,369.070556640625,49.581932067871094
2023-12-20,193.41360473632812,137.51527404785156,347.374267578125,366.4601745605469,48.089599609375
2023-12-21,193.2646942138672,139.5828857421875,352.1580505371094,369.347412109375,48.96821212768555
2023-12-22,192.1925506591797,140.64649963378906,351.4618835449219,370.3757629394531,48.80828094482422
2023-12-26,191.6465606689453,140.6763153076172,352.89398193359375,370.4548645019531,49.257076263427734
2023-12-27,191.74581909179688,139.53317260742188,355.87762451171875,369.8714904785156,49.395015716552734
2023-12-28,192.17271423339844,139.3939971923828,356.3649597167969,371.0679016113281,49.49997329711914
2023-12-29,191.1303253173828,138.8572235107422,352.0287170410156,371.81939697265625,49.49997329711914
2024-01-02,184.2904052734375,137.34628295898438,344.4006042480469,366.70733642578125,48.146575927734375
2024-01-03,182.91050720214844,138.09181213378906,342.59051513671875,366.4404296875,47.5478401184082
2024-01-04,180.58753967285156,135.57691955566406,345.2260437011719,363.8102722167969,47.976654052734375
2024-01-05,179.8628387451172,134.92083740234375,350.02972412109375,363.62237548828125,49.07516098022461
2024-01-08,184.2109832763672,138.0122833251953,356.7031555175781,370.4845275878906,52.22975540161133
2024-01-09,183.79405212402344,140.10971069335938,355.4797668457031,371.57220458984375,53.116363525390625
2024-01-10,184.83641052246094,141.43177795410156,368.4486389160156,378.47381591796875,54.32582473754883
2024-01-11,184.2407989501953,141.2329864501953,367.65301513671875,380.31292724609375,54.79761505126953
2024-01-12,184.56837463378906,141.799560546875,372.44671630859375,384.1098937988281,54.68566131591797
2024-01-16,182.2950439453125,141.64053344726562,365.4551086425781,385.8896484375,56.3569221496582
2024-01-17,181.3519287109375,140.62661743164062,366.3601379394531,385.0986328125,56.028072357177734
2024-01-18,187.25869750976562,142.62461853027344,374.0777587890625,389.4492492675781,57.08159637451172
2024-01-19,190.16737365722656,145.50733947753906,381.3578796386719,394.1953430175781,59.46453857421875
2024-01-22,192.48045349121094,145.1196746826172,379.69696044921875,392.05963134765625,59.627471923828125
2024-01-23,193.7610626220703,146.16342163085938,383.09832763671875,394.42279052734375,59.84637451171875
2024-01-24,193.0860137939453,147.81349182128906,388.56829833984375,398.04168701171875,61.33470916748047
2024-01-25,192.7584228515625,150.964599609375,391.0347595214844,400.3258056640625,61.58959197998047
2024-01-26,191.02110290527344,151.28271484375,391.98956298828125,399.3963317871094,61.00385284423828
2024-01-29,190.3361358642578,152.59481811523438,398.8319396972656,405.121337890625,62.43721389770508
2024-01-30,186.67295837402344,150.55706787109375,397.8771667480469,404.0040588378906,62.74607467651367
2024-01-31,183.05941772460938,139.26478576660156,388.0113525390625,393.1175842285156,61.4996337890625
2024-02-01,185.50155639648438,140.31846618652344,392.6260070800781,399.2480163574219,62.998966217041016
2024-02-02,184.49888610839844,141.53118896484375,472.39837646484375,406.6044921875,66.13057708740234
2024-02-05,186.31558227539062,142.8234405517578,456.90338134765625,401.0970153808594,69.30116271972656
2024-02-06,187.92381286621094,143.24095153808594,452.2389831542969,400.93878173828125,68.19265747070312
2024-02-07,188.03302001953125,144.67234802246094,467.02783203125,409.4027099609375,70.06781005859375
2024-02-08,186.95094299316406,145.04014587402344,467.4356384277344,409.4620361328125,69.61001586914062
2024-02-09,187.71632385253906,148.11172485351562,465.555908203125,415.8298034667969,72.1009292602539
2024-02-12,186.02650451660156,146.65049743652344,466.3415832519531,410.5991516113281,72.21586608886719
2024-02-13,183.92918395996094,144.27474975585938,457.6095275878906,401.759521484375,72.0959243774414
2024-02-14,183.0445098876953,145.06996154785156,470.69769287109375,405.6426696777344,73.86713409423828
2024-02-15,182.7562713623047,141.9188690185547,481.3890686035156,402.7402038574219,72.62567901611328
2024-02-16,181.215576171875,139.6822967529297,470.73748779296875,400.2637023925781,72.58069610595703
2024-02-20,180.47006225585938,140.27870178222656,469.17608642578125,399.005615234375,69.42111206054688
2024-02-21,181.22552490234375,141.70018005371094,465.9702453613281,398.4013671875,67.4419937133789
2024-02-22,183.26319885253906,143.23098754882812,483.9905700683594,407.7823791503906,78.50305938720703
2024-02-23,181.42430114746094,143.10177612304688,481.89984130859375,406.4847106933594,78.78193664550781
2024-02-26,180.0724639892578,136.74984741210938,479.619873046875,403.7110290527344,79.05683135986328
2024-02-27,181.53366088867188,138.0520477294922,484.9065246582031,403.6515808105469,78.66598510742188
2024-02-28,180.33090209960938,135.5669708251953,481.8898620605469,403.88934326171875,77.62846374511719
2024-02-29,179.6649627685547,137.6345672607422,487.9729919433594,409.7536926269531,79.07681274414062
2024-03-01,178.58148193359375,136.3224334716797,500.0893859863281,411.59619140625,82.24239349365234
2024-03-04,174.04885864257812,132.55502319335938,495.9975280761719,411.0216369628906,85.19908905029297
2024-03-05,169.0987548828125,131.8790740966797,488.0625915527344,398.866943359375,85.92979431152344
2024-03-06,168.104736328125,130.6166229248047,493.9067687988281,398.3122253417969,88.66470336914062
2024-03-07,167.9854736328125,133.57888793945312,509.9359130859375,405.2959899902344,92.63211822509766
2024-03-08,169.70509338378906,134.60275268554688,503.723388671875,402.4034118652344,87.49317932128906
2024-03-11,171.71295166015625,136.84927368164062,481.46173095703125,400.7193603515625,85.73987579345703
